filename,genre,tempo,chroma_mean,chroma_var,rms_mean,rms_var,cent_mean,cent_var,rolloff_mean,rolloff_var,zcr_mean,zcr_var,bw_mean,bw_var,mfcc_1_mean,mfcc_1_var,mfcc_2_mean,mfcc_2_var,mfcc_3_mean,mfcc_3_var,mfcc_4_mean,mfcc_4_var,mfcc_5_mean,mfcc_5_var,mfcc_6_mean,mfcc_6_var,mfcc_7_mean,mfcc_7_var,mfcc_8_mean,mfcc_8_var,mfcc_9_mean,mfcc_9_var,mfcc_10_mean,mfcc_10_var,mfcc_11_mean,mfcc_11_var,mfcc_12_mean,mfcc_12_var,mfcc_13_mean,mfcc_13_var,mfcc_14_mean,mfcc_14_var,mfcc_15_mean,mfcc_15_var,mfcc_16_mean,mfcc_16_var,mfcc_17_mean,mfcc_17_var,mfcc_18_mean,mfcc_18_var,mfcc_19_mean,mfcc_19_var,mfcc_20_mean,mfcc_20_var
aug_speed_2Pac - Changes ft. Talent.mp3.wav,rap,[123.046875],0.32291475,0.1023541,0.107654616,0.004171799,2451.814998705476,1534823.8453902442,5407.351907120966,6174608.550740478,0.09185008251257334,0.0061686296443091565,2556.0721962973957,690386.5556197221,-175.87929,9966.394,75.59601,1601.8708,12.691628,905.21246,21.95947,251.50143,2.8570085,349.82858,8.756261,155.85046,0.4493272,200.94292,1.1237011,126.147736,-6.2667546,174.21158,1.2393941,184.53894,-4.354179,156.12288,-3.5372715,130.72186,-3.4539394,128.43144,0.56695247,133.3109,-4.118066,75.98822,-0.6166055,123.309944,-2.4405897,85.34693,-3.1656468,101.698975,-1.4776131,86.108536,-0.6088757,52.736744
"aug_speed_A$AP Rocky - Everyday (Official Audio) ft. Rod Stewart, Miguel, Mark Ronson.mp3.wav",rap,[161.49902344],0.3040955,0.0954063,0.095633306,0.004534535,2756.320567339133,803902.976001517,5851.840836217427,2666820.1904405984,0.12763504873269543,0.005823256889002171,2615.44793072885,253304.70474725854,-155.24745,6804.0566,59.86082,872.17206,-14.800307,759.6606,-5.1662583,649.22894,-10.853545,468.5167,1.6829364,374.17822,-17.504747,309.40466,-2.2043226,310.7649,-9.650852,168.52,5.0993543,236.0277,-5.199152,154.52707,-5.989818,122.62322,-7.189152,92.51159,-0.661332,84.8556,-4.0207415,86.99808,-2.1735668,96.53338,-5.054341,79.158936,0.3647644,108.00042,-5.5737877,118.75659,0.66096056,77.95914
aug_speed_Don Toliver - NEW DROP [Official Audio].mp3.wav,rap,[123.046875],0.3336862,0.094861574,0.25154734,0.023951925,1272.6315053349247,410915.5822921527,2636.6673897663504,2291888.519943546,0.047959649525928794,0.0012387492506132178,1705.71306509083,212920.0927553619,-138.57202,4315.335,137.59944,1052.2595,2.7616591,564.73944,33.91379,250.55522,-5.070835,224.32816,12.674966,162.84633,2.7989988,135.37964,1.848793,142.80379,-10.293692,113.8862,5.923494,96.259125,-1.6665916,110.027306,-2.9718337,101.52652,-1.8760028,76.75579,2.7899766,80.97174,-0.23300049,103.37927,3.6347282,73.90001,-2.6635327,56.71312,-0.22417276,52.64083,-4.035487,68.78183,-1.5529026,62.396744
aug_speed_Eminem - Lose Yourself [HD].mp3.wav,rap,[123.046875],0.27389783,0.08542493,0.017048031,4.6491426e-05,1318.9718163154082,934217.0630171831,2336.8525360390868,3232135.169101239,0.08526138919794891,0.00835908046384409,1417.3880759300023,244987.16131598744,-413.46295,6717.685,151.6162,2598.2437,-23.185163,520.36584,24.581285,223.56238,-0.88215,192.8768,-3.431695,77.910805,-3.2897375,66.44227,-10.966882,77.10962,-9.258154,82.965416,-4.0592566,89.36207,-10.418738,90.83211,-8.867332,80.38475,-12.28157,55.933727,-6.1969185,51.83271,-7.583381,60.94379,-2.451022,77.190605,-2.7055576,68.30485,-6.286999,68.91233,-9.424182,91.421524,-8.066231,112.14162
aug_speed_God's Plan.mp3.wav,rap,[80.74951172],0.2953275,0.08892931,0.064659975,0.004145809,2499.7392314495614,1082380.9488509223,5064.5499489524145,5473389.592481593,0.1314106730671672,0.00511169017129668,2312.0490893900883,639489.8562334939,-192.84225,6991.7095,88.84067,1552.6667,-25.867243,865.41113,-8.729535,213.24306,1.6552941,342.20328,-13.757356,249.3749,-21.906158,129.70148,-9.655116,194.11139,-15.396716,136.09546,-12.564307,148.87302,-12.993756,130.86244,-8.080419,111.162285,-8.487314,81.782455,-3.4759283,110.558,-4.019626,79.27482,4.3083353,65.58013,-8.203917,81.4741,-0.30678716,73.36768,-3.1849706,85.895294,-1.1080929,97.30858
aug_speed_Lil Durk - Turn Up A Notch (Official Video).mp3.wav,rap,[129.19921875],0.27336505,0.09930238,0.05240181,0.002718763,2284.3224970927977,380012.97005532036,4450.648087539909,1969864.6154659754,0.11674645958301083,0.0027509110088958736,2097.51135756207,226796.84579822738,-238.21791,7663.663,78.88928,777.1401,-39.723644,1238.7848,7.179127,442.47958,-23.975843,471.49854,-15.978392,301.78625,-21.020693,327.62085,-8.690395,240.2367,-9.830876,205.48268,0.6325882,153.83847,-3.9741604,181.9545,-2.9777205,141.3498,-2.8195496,132.58261,-4.5682015,170.20056,-4.3811626,131.01093,4.290867,103.59249,-3.5773442,169.03378,-0.41252127,128.94016,-0.73684096,113.76623,1.6060462,93.09812
aug_speed_Lil Yachty - All Around The World.mp3.wav,rap,[135.99917763],0.45582005,0.09576456,0.08627812,0.0035154775,1728.5823561656744,449043.13810497476,3545.120229809646,3093875.9297173726,0.05717312366969814,0.0017011646155600136,2196.584227726674,255497.86663663617,-226.99149,4489.253,116.08633,882.8469,-4.522348,448.96692,7.288667,292.26312,3.4097488,309.7302,3.9088476,164.4942,7.7381196,152.12276,3.546702,167.13135,-0.23346533,182.23187,4.4869156,158.62798,-2.7727244,96.62665,11.213407,122.68535,5.0038376,107.82313,4.6319094,64.61405,2.3983812,92.51248,4.770822,74.22394,0.80305845,57.7704,3.2391849,48.61734,0.2391913,50.72083,0.95784265,78.56703
aug_speed_Moneybagg Yo - Close The Door (Official Music Video).mp3.wav,rap,[123.046875],0.42772758,0.08831879,0.15927787,0.011698324,1427.5077512861942,769257.348892785,3232.372120954673,5276970.865106962,0.04637424717008514,0.002173972601698785,1944.3841357212445,636664.4983667631,-176.24893,8214.481,128.84512,1409.3552,17.071354,315.4748,13.322225,270.91235,20.798716,247.70937,22.377605,106.775024,4.6833544,148.76315,8.895718,156.12025,-1.0467055,92.05911,0.67609423,82.11276,2.397566,69.34739,7.2189183,100.327934,1.0548459,64.60308,1.3029283,70.989235,-2.0639033,91.14406,4.5490513,163.77196,-0.2729171,128.32101,6.5669956,77.88742,4.5512266,86.408714,3.4628003,71.5047
aug_speed_N.W.A. - Fuk Da Police.mp3.wav,rap,[107.66601562],0.38647977,0.09637539,0.1142595,0.0024118614,3109.816196422244,625828.7755467381,6633.42380859375,1497446.1243682285,0.158065234375,0.005255357229766845,2839.9254884817133,159250.69378838557,-91.332695,5462.941,61.197006,625.8671,10.4993,271.96716,28.0657,238.1993,5.826633,195.36188,14.420864,112.68361,-9.855836,135.48395,7.7546396,88.74567,-6.9466124,98.00942,9.645543,71.62537,-1.6075217,67.17019,4.5749373,70.28724,0.67026407,52.029636,4.76708,53.646175,-6.046876,39.235283,4.316137,52.525436,-3.4959016,45.65722,0.16470698,48.133705,-2.8720243,51.3178,-2.4898427,51.296444
aug_speed_Not Like Us.mp3.wav,rap,[103.359375],0.51482975,0.09865871,0.19094992,0.018114923,2389.9623245103185,1214843.7568969955,5306.426205842391,4808933.76788142,0.08997466598731885,0.010050541674532426,2648.4977810133328,303643.02788939234,-149.56609,8223.824,79.16845,1862.1499,12.148947,931.051,15.933193,732.3766,10.036789,412.91373,4.8226395,277.7243,-3.1469412,227.36221,9.512996,223.72725,-0.4659643,142.76352,6.3390794,87.11591,3.771636,84.53449,7.7900705,73.01578,-1.2058325,106.82438,4.442033,59.69535,0.46625224,64.96842,2.5050023,59.15504,0.04763042,87.44276,2.6333227,60.65592,-1.8697904,77.79876,4.4855375,76.702705
Don Toliver - NEW DROP [Official Audio].mp3,rap,[123.046875],0.49309322,0.08535141,0.4191586,0.02078664,1994.6686133466033,1188160.0322582521,4444.456458313177,6286998.602362608,0.051440354102167185,0.0020008227164474137,2348.230101822969,621846.8964854304,-55.720287,3667.2878,107.49936,1740.9884,4.919494,767.35077,24.679577,471.93625,11.644507,309.31586,13.124411,150.60445,14.138713,118.687775,9.955269,120.361984,-3.4288015,140.34993,17.848104,101.77199,8.08571,102.40635,1.3751929,78.49486,2.2100916,82.81989,13.122832,66.52868,-0.2775995,68.07783,11.490748,69.70276,3.6743977,63.312595,3.8100107,59.240955,3.6465857,60.067036,8.722508,64.31573
Eminem - Lose Yourself [HD].mp3,rap,[172.265625],0.33735743,0.08996864,0.07372863,0.0018844446,2326.0054977009636,1320660.1730438469,4381.906836542183,3776121.303039669,0.13607022784442724,0.009772905043863505,2069.746037753822,389868.77149354375,-192.69148,5972.194,99.291214,1959.7628,-29.266556,1367.747,42.235146,673.8196,15.176398,231.3466,-6.3508544,271.38312,8.149171,149.49364,5.5417542,287.60297,-7.6729345,236.7712,4.8601565,179.00319,-6.6119246,132.21834,2.6708531,113.5856,1.406663,180.88298,-5.293556,104.55411,-4.332371,118.85956,-1.2726611,138.82834,-12.497705,70.85102,0.15868801,112.10009,-5.398241,102.04852,1.9677587,81.13902
God's Plan.mp3,rap,[151.99908088],0.48487455,0.09742373,0.22009599,0.018209687,2286.8405755308654,1446715.965322429,4902.728687203706,6162464.301714807,0.07538654339202787,0.00436731606993538,2405.6348904783226,629727.6289081491,-118.02975,7451.4644,93.610435,1950.4854,-7.091757,946.169,3.3121278,293.29977,10.455918,347.30124,3.3446193,276.19757,-8.029473,230.52617,5.299977,445.75687,2.05039,202.29164,2.0210996,185.42937,-2.1486998,132.7298,4.926528,144.85236,-2.8532171,115.06721,7.758129,132.93939,7.95779,120.08307,11.70364,111.3279,0.31886825,136.33696,5.946635,69.02753,2.136922,92.221565,4.262831,78.33757
Lil Durk - Turn Up A Notch (Official Video).mp3,rap,[123.046875],0.33540556,0.091176435,0.19141135,0.002528904,3155.5681341916197,1777681.4128757229,6399.5946358601,4854698.244541377,0.12456160506965944,0.006206293319019351,2887.415202770187,287324.21655966714,-67.5033,3285.5403,71.8612,1582.3794,16.833284,894.14703,11.748079,509.88815,12.922918,336.15543,-0.7827824,216.38187,-0.17964835,147.39609,12.071933,116.45457,-10.670855,133.58054,10.527809,98.072945,0.45220786,114.318115,1.4022369,90.679146,2.8801146,103.94299,3.0576358,69.17953,-1.173213,69.266205,8.35292,73.31269,-1.292897,60.859074,3.1583602,50.97192,1.3778917,59.34443,0.45189622,60.626743
Lil Yachty - All Around The World.mp3,rap,[143.5546875],0.5253464,0.085846946,0.20156151,0.0022832546,1575.473911340869,995511.1311520599,3391.462825621614,5911653.052813817,0.03238415791892415,0.00045519428928398714,2181.314969601774,516528.4359500985,-152.87251,1886.6873,121.9592,1660.3696,12.214193,613.8075,15.5612545,237.30006,9.4885235,257.03497,12.563278,166.0788,16.412594,137.58644,13.345797,134.02902,9.303245,109.159035,13.294428,53.888012,2.9423807,61.63285,18.302382,67.50477,11.60234,45.44478,7.642342,55.209896,6.716026,45.456215,8.969779,37.40257,4.6682034,46.575348,4.451779,40.651413,3.6386228,33.049725,6.0278916,36.878174
Moneybagg Yo - Close The Door (Official Music Video).mp3,rap,[135.99917763],0.5165776,0.08237343,0.36043635,0.011819689,2038.0110110617943,728592.6915278238,4699.121585054663,4407602.381890531,0.044105175478908666,0.001523519173137529,2552.353180906159,238981.20984919355,-68.20229,3276.1045,99.06205,1278.2734,19.076166,595.31976,9.308454,396.9877,12.858433,329.66547,21.919384,205.62695,-4.450549,188.29245,11.107154,265.58017,-0.311312,152.83795,-0.61327094,214.87384,2.7763157,120.672264,10.352075,144.61938,1.8849577,100.69763,7.0566177,95.57785,0.121122755,108.60872,7.911329,96.45434,2.4970613,104.005646,8.73681,87.76654,1.5684402,75.59437,7.9699306,69.247826
N.W.A. - Fuk Da Police.mp3,rap,[99.38401442],0.46030998,0.09869832,0.26344356,0.0132265035,2927.189570687991,739610.574607034,6259.678815245259,1365884.0432666163,0.12106389379353716,0.00657936998371455,2759.2995407863687,97978.26842311895,-65.215324,3925.9211,49.753162,622.68365,13.584387,790.60144,41.355923,422.79788,7.459293,308.53653,12.046041,207.33867,-8.536341,260.5464,17.681242,111.941925,-2.0994673,134.84767,13.3686,126.5231,7.1865687,95.52889,7.1788764,85.9074,0.8486448,71.08179,8.611349,64.17576,-1.0510256,61.972347,4.4808145,54.450653,0.8405794,56.070786,-1.4876919,67.28881,0.22614506,71.068054,3.4042885,84.4864
Not Like Us.mp3,rap,[99.38401442],0.57352436,0.092464074,0.37652594,0.019207364,1998.5058984805169,1047669.9570739991,4506.131085375145,6711154.153212035,0.04792336856617647,0.0030368230768814046,2525.7796716188996,496473.3356890049,-93.01652,5293.829,97.31457,2095.8596,21.980225,1044.3844,15.809974,800.4284,13.851278,356.8613,8.610423,313.03528,3.1300125,240.95007,11.488547,213.21498,0.11431422,216.67572,11.285544,118.55345,4.782903,110.387695,8.037874,135.62474,1.9796991,100.374664,2.8518307,68.74359,0.7877823,71.7179,5.635622,61.61887,1.9052167,63.651943,3.5281904,66.016106,1.5662633,75.75622,7.9571304,62.125248
